Jurisdiction,Year,IPCC_cat_code,Product,Tax_dummy,ETS_dummy,Tax_rate_excl_ex_clc,Tax_ex_rate,ETS_price,,
Alberta,2019,1A3E1,Coal/peat,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,Web(ALB[2019]);,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1A3E1,Natural gas,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,Web(ALB[2019]);,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1A3E1,Oil,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,Web(ALB[2019]);,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1A4,Coal/peat,,,,,,,
Alberta,2019,1A4,Natural gas,,,,,,,
Alberta,2019,1A4,Oil,,,,,,,
Alberta,2019,1A4A,Coal/peat,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,Web(ALB[2019]);,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1A4A,Natural gas,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,Web(ALB[2019]);,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1A4A,Oil,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,Web(ALB[2019]);,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1A4B,Coal/peat,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,Web(ALB[2019]);,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1A4B,Natural gas,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,Web(ALB[2019]);,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1A4B,Oil,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,Web(ALB[2019]);,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1A4C,Coal/peat,,,,,,,
Alberta,2019,1A4C,Natural gas,,,,,,,
Alberta,2019,1A4C,Oil,,,,,,,
Alberta,2019,1A4C1,Coal/peat,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,Web(ALB[2019]);,Web(ALB[2019]);,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1A4C1,Natural gas,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,Web(ALB[2019]);,Web(ALB[2019]);,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1A4C1,Oil,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,Web(ALB[2019]);,Web(ALB[2019]);,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1A4C2,Coal/peat,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,Web(ALB[2019]);,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1A4C2,Natural gas,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,Web(ALB[2019]);,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1A4C2,Oil,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,Web(ALB[2019]);,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1A4C3,Coal/peat,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,Web(ALB[2019]);,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1A4C3,Natural gas,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,Web(ALB[2019]);,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1A4C3,Oil,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,Web(ALB[2019]);,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1A5,Coal/peat,,,,,,,
Alberta,2019,1A5,Natural gas,,,,,,,
Alberta,2019,1A5,Oil,,,,,,,
Alberta,2019,1A5A,Coal/peat,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,Web(ALB[2019]);,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1A5A,Natural gas,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,Web(ALB[2019]);,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1A5A,Oil,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,Web(ALB[2019]);,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1A5B,Coal/peat,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,Web(ALB[2019]);,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1A5B,Natural gas,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,Web(ALB[2019]);,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1A5B,Oil,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,Web(ALB[2019]);,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1A5C,Coal/peat,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,Web(ALB[2019]);,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1A5C,Natural gas,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,Web(ALB[2019]);,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1A5C,Oil,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,Web(ALB[2019]);,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1B,,,,,,,,
Alberta,2019,1B1,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",,,,,,
Alberta,2019,1B1A,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1B1A1,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1B1A11,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1B1A12,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1B1A13,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1B1A14,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1B1A2,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1B1A21,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1B1A22,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1B1B,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1B2,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1B2A,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1B2A1,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1B2A2,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1B2A3,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1B2A31,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1B2A32,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1B2A33,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1B2A34,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1B2A35,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1B2A36,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1B2B,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1B2B1,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1B2B2,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1B2B3,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1B2B31,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1B2B32,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1B2B33,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1B2B34,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1B2B35,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1B2B36,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1B3,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1C,,,,,,,,
Alberta,2019,1C1,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1C1A,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1C1B,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1C1C,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1C2,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1C2A,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1C2B,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,1C3,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,2,,,,,,,,
Alberta,2019,20,,,,,,,,
Alberta,2019,200,,,,,,,,
Alberta,2019,2000,,,,,,,,
Alberta,2019,20000,,,,,,,,
Alberta,2019,200000,,,,,,,,
Alberta,2019,2A,,,,,,,,
Alberta,2019,2A1,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,2A2,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,2A3,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,2A4,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,2A4A,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,2A4B,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,2A4C,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,2A4D,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,2B,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,2B1,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,2B10,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,2B2,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,2B3,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,2B4,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,2B5,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,2B6,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,2B7,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,2B8,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,2B8A,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,2B8B,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,2B8C,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,2B8D,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,2B8E,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,2B8F,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,2B9,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,2B9A,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,2B9B,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,2C,,,,,,,,
Alberta,2019,2C1,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,2C2,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,2C3,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,2C4,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,2C5,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,2C6,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,2C7,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
Alberta,2019,2D,,,,,,,,
Alberta,2019,2D1,,"Web(ALB[2019]),Gvt(ALB-FP[2016]),Web(AG-CLR[2018]);",Gvt(ALBGOV[2019]);,,,Leg(AR[2017]); the price of Climate Change and Emissions Management Fund credit (upper bound) is used as no transaction data is available,,
